Hours_Studied,Marks
7.09,62.21
7.19,58.34
5.03,43.47
5.18,43.73
0.65,0.0
6.2,65.72
6.06,57.39
1.79,27.95
1.25,4.69
1.48,16.03
1.21,11.67
7.32,69.81
2.36,30.46
3.02,26.07
2.08,1.48
11.49,100.0
10.26,87.6
2.77,16.04
3.93,35.51
2.52,5.04
5.9,57.77
0.24,0.0
8.06,62.24
6.28,52.67
10.78,96.66
1.97,16.85
9.65,83.54
9.5,75.75
1.53,11.89
4.78,39.12
2.04,14.44
3.06,7.59
3.16,17.59
6.67,55.85
4.94,37.0
11.37,89.42
1.52,8.9
11.68,84.84
2.77,17.21
9.27,71.13
4.07,32.59
1.72,17.67
10.29,80.55
3.71,19.35
7.91,49.27
6.8,80.35
5.66,33.99
5.95,42.41
8.79,75.46
1.05,12.03
8.02,69.35
10.75,81.57
0.69,7.93
1.69,14.12
8.6,65.68
5.25,44.43
4.84,49.29
1.64,12.93
6.08,48.49
1.52,22.83
5.72,55.37
9.16,89.15
3.1,7.23
5.77,55.21
11.9,100.0
8.24,57.06
10.1,83.29
4.98,50.34
9.21,65.42
0.49,8.31
1.47,20.51
2.44,8.78
4.82,37.16
10.15,84.2
4.16,25.28
7.86,54.05
8.51,66.74
7.03,64.29
4.29,40.73
6.92,46.78
4.11,39.38
1.01,0.0
11.91,79.21
1.53,8.54
0.87,18.18
10.54,90.9
3.62,28.96
7.8,58.26
3.95,27.69
4.7,38.67
3.15,14.48
4.12,29.45
4.93,37.27
8.64,55.65
6.14,40.72
11.32,94.69
0.5,4.12
6.04,45.21
7.01,46.97
11.04,100.0
0.59,0.0
6.88,57.57
10.24,77.07
2.9,23.59
10.52,88.7
0.23,0.0
8.79,70.25
11.2,100.0
7.89,80.71
5.27,40.85
0.54,4.73
11.04,100.0
5.64,56.5
0.35,0.0
8.28,60.03
5.78,55.82
1.49,1.83
2.57,31.45
0.77,9.53
6.89,60.31
7.46,57.15
6.07,42.25
9.81,93.06
10.33,80.19
7.39,54.99
0.15,0.42
8.34,68.67
5.02,29.82
6.79,48.64
7.79,56.13
4.2,42.08
11.01,79.18
1.61,0.0
8.06,44.79
0.05,0.0
11.1,100.0
1.35,10.96
1.14,14.12
4.0,37.33
4.48,36.42
2.57,19.82
7.02,66.62
5.31,43.98
0.41,17.27
3.84,36.89
9.73,71.62
8.28,61.24
8.7,62.31
8.38,79.19
3.73,25.8
1.2,1.58
3.27,29.35
9.98,78.88
11.77,97.07
5.93,66.31
0.12,10.06
1.68,13.71
3.86,16.84
6.94,50.54
0.9,14.32
11.32,78.85
4.38,56.46
10.95,87.75
9.37,75.42
9.07,65.86
7.28,63.21
7.52,48.59
7.66,82.9
7.54,73.53
6.64,63.0
11.84,80.79
8.79,72.35
9.32,86.68
10.47,89.69
2.59,10.68
1.01,1.54
5.79,41.84
6.17,43.32
9.95,94.89
5.33,23.39
6.85,61.36
6.32,37.68
0.46,0.0
7.38,38.96
9.94,74.0
1.89,30.23
7.13,59.7
7.12,45.0
1.97,25.93
1.48,24.17
11.76,95.13
4.72,58.14
2.73,30.05
2.06,23.27
8.01,56.06
7.31,64.78
7.72,63.95
1.06,13.65
10.72,78.93
4.67,38.65
3.76,21.91
5.55,22.92
4.68,47.43
10.36,67.88
11.15,90.28
3.64,32.46
10.37,86.2
9.38,72.2
11.17,92.07
2.95,28.3
6.92,62.74
3.29,43.69
9.89,81.46
0.06,1.15
6.78,45.16
4.07,36.92
3.87,37.65
7.74,59.99
10.22,87.19
7.31,55.56
10.24,88.61
3.18,34.53
6.23,58.86
5.41,44.43
0.14,0.0
6.68,47.33
7.94,69.46
7.1,81.31
8.84,67.28
6.86,59.41
0.8,0.85
1.4,1.44
7.16,50.5
3.3,5.57
0.96,21.18
5.16,18.94
6.65,50.58
3.94,19.78
8.65,60.32
7.73,75.57
3.99,33.96
9.06,62.81
7.78,56.38
7.65,53.54
6.64,52.69
0.14,2.82
8.36,85.82
4.51,16.94
11.31,90.14
9.82,75.37
7.05,65.88
3.03,27.76
2.44,25.46
4.08,36.13
5.72,36.43
3.55,40.53
6.18,57.42
1.98,25.03
11.73,100.0
1.3,14.54
11.18,100.0
10.96,91.48
6.3,48.24
8.7,69.53
5.23,41.62
7.56,55.29
4.09,49.01
3.61,31.87
6.94,56.46
5.98,51.7
6.95,85.43
3.44,16.2
4.4,26.78
1.01,0.0
0.63,2.69
3.04,26.79
0.89,2.47
1.25,4.57
9.76,79.47
0.47,0.0
7.91,66.36
3.27,37.31
10.46,90.44
5.82,55.37
3.67,40.19
6.21,52.52
4.58,35.08
6.77,46.45
1.37,7.08
11.96,90.47
5.11,48.17
4.18,36.9
8.52,75.15
4.37,23.33
10.0,94.31
5.45,39.34
8.63,58.08
1.29,5.92
10.15,100.0
8.83,66.75
2.54,17.07
1.74,12.03
3.8,28.88
11.71,85.89
3.08,26.09
5.47,54.54
0.36,6.02
4.77,27.02
6.86,51.4
11.44,85.98
6.2,50.14
9.83,91.94
6.57,51.04
0.49,3.03
3.78,48.02
6.91,64.01
11.41,97.0
10.31,100.0
2.74,26.82
2.64,1.27
2.41,27.64
11.07,72.64
10.23,86.38
9.3,57.25
4.71,33.03
6.05,44.78
5.57,36.87
3.04,20.84
6.06,58.81
0.37,0.0
1.58,18.11
10.64,75.46
9.02,70.27
5.07,43.83
6.21,39.68
4.44,22.4
8.89,76.03
9.41,86.51
9.16,72.48
8.67,64.8
2.45,21.19
4.06,33.0
5.64,47.53
3.97,6.47
9.06,61.78
3.95,23.17
1.66,14.78
4.79,40.17
11.76,100.0
2.71,24.26
7.35,45.76
5.2,56.04
0.85,19.54
5.85,34.25
8.43,70.73
6.16,43.31
10.47,85.11
3.47,38.27
1.03,29.58
11.24,97.42
4.54,39.26
6.92,51.94
9.5,77.85
3.89,44.73
8.59,68.3
1.63,4.14
3.5,11.77
1.74,19.02
9.73,80.35
2.67,14.92
8.61,79.13
11.32,86.34
6.33,49.32
6.48,51.68
5.53,40.75
3.91,33.64
5.71,57.18
7.23,46.44
11.83,99.54
11.25,91.75
10.35,84.3
10.67,94.07
5.61,45.41
7.89,67.92
10.74,93.09
4.72,32.68
11.54,95.32
4.99,37.41
7.21,56.38
8.52,64.92
11.41,95.97
2.94,24.3
8.95,75.57
6.25,49.82
3.22,9.74
9.32,74.87
6.63,53.65
7.93,65.88
3.87,25.06
5.78,34.25
7.41,65.51
4.86,36.14
2.38,20.76
11.54,89.5
6.14,49.04
8.81,65.96
4.93,29.78
4.26,38.83
4.89,33.06
4.91,40.92
6.53,56.35
6.52,46.3
5.97,35.69
1.62,37.2
5.95,42.35
2.03,22.47
1.51,31.5
11.19,97.43
7.26,55.07
7.91,62.64
4.82,30.25
10.91,96.08
7.66,66.9
9.23,68.7
4.42,24.96
11.52,78.95
9.85,88.63
10.25,83.18
2.07,18.68
3.25,17.78
3.43,12.79
3.25,35.63
10.26,82.54
0.38,12.13
0.91,3.45
3.29,23.93
2.4,26.32
2.78,29.58
9.58,84.58
6.76,51.11
0.07,6.7
5.15,52.31
4.89,38.11
1.37,5.8
8.11,78.34
8.43,60.86
8.65,75.5
8.74,69.35
0.0,0.0
11.45,100.0
9.77,50.59
10.85,66.94
0.19,6.78
11.21,94.92
9.72,71.36
10.05,81.85
1.12,0.0
8.87,77.99
11.52,94.65
8.14,64.68
6.85,54.98
11.35,95.71
5.32,42.23
7.19,38.79
5.72,67.69
11.19,100.0
0.91,0.0
6.01,44.66
8.24,63.59
9.5,86.81
7.0,34.38
10.91,82.27
11.3,72.82
0.77,3.32
4.83,33.9
0.28,3.05
3.95,25.58
6.44,44.03
10.93,93.63
10.16,85.82
1.53,17.75
1.12,7.16
7.07,50.85
6.39,49.89
3.2,30.58
10.79,64.58
11.13,92.97
4.83,41.74
10.68,86.09
4.61,35.37
8.84,45.07
5.71,41.29
1.47,29.66
11.14,89.21
5.45,40.52
8.81,70.68
4.41,38.8
0.23,8.4
1.21,7.36
5.95,51.89
8.28,83.0
4.02,42.2
8.35,90.17
8.38,60.5
8.45,84.34
5.91,39.38
10.98,91.36
5.87,54.29
5.4,38.12
2.39,20.02
3.69,38.64
0.51,0.0
7.6,77.51
2.98,10.01
3.65,48.6
9.25,84.01
3.93,30.52
2.91,19.22
2.03,11.16
9.3,73.03
1.56,11.97
5.45,56.11
6.08,68.35
8.25,67.98
7.6,52.34
9.73,72.37
0.54,2.47
3.56,18.16
3.36,15.1
1.75,34.99
3.47,30.79
3.72,21.41
6.26,58.27
7.96,51.93
4.57,25.63
8.63,61.04
4.03,48.82
3.48,25.34
6.49,27.54
0.28,14.38
0.96,4.6
5.02,21.63
11.31,87.35
8.66,74.48
1.06,12.5
10.16,99.23
8.79,61.77
7.33,59.12
9.84,71.75
4.85,23.37
2.66,30.12
6.14,53.79
6.59,55.53
6.46,55.95
6.78,47.39
11.38,81.02
10.83,86.99
10.51,95.68
9.62,93.02
11.32,98.52
1.18,9.75
3.18,28.15
5.94,47.64
10.16,71.01
6.06,48.74
8.98,58.46
1.67,12.1
3.03,40.59
8.78,78.48
1.98,6.58
4.22,33.01
3.18,17.08
4.2,32.96
8.5,78.41
4.41,41.84
6.66,78.15
1.2,21.52
9.66,79.32
4.44,42.28
7.78,60.23
8.7,58.36
2.52,33.19
10.62,95.02
7.39,56.75
5.14,43.9
2.19,29.91
11.31,98.92
9.06,57.86
2.5,22.41
4.05,30.74
9.72,88.86
8.35,77.1
9.19,86.7
5.29,31.18
8.6,60.94
4.64,48.24
2.54,14.36
7.59,45.52
11.71,99.02
3.73,24.35
5.53,62.15
8.09,67.67
6.5,53.59
10.12,77.28
9.14,89.04
0.7,9.18
11.98,91.76
9.03,64.29
10.37,82.2
7.81,52.74
10.28,92.49
1.35,0.0
4.17,31.99
10.52,90.24
2.42,22.78
0.94,0.34
9.46,82.26
10.03,71.35
1.95,15.39
10.25,88.54
8.24,70.56
6.24,43.18
9.96,91.68
5.03,41.11
2.33,26.05
3.42,42.64
6.06,59.67
6.38,62.21
9.67,79.26
9.5,83.91
6.98,57.95
9.37,62.86
2.3,21.44
0.6,7.37
10.48,89.71
0.91,5.97
2.96,16.07
8.34,73.32
4.91,26.17
10.52,98.71
3.58,26.29
0.14,3.59
3.61,34.45
6.94,61.4
4.51,22.0
6.42,59.59
10.52,87.18
10.95,81.25
3.19,18.04
5.55,41.02
6.59,39.73
11.39,100.0
11.98,100.0
2.82,27.12
8.72,67.56
4.54,34.32
0.1,8.36
0.11,18.47
5.53,38.51
5.86,35.7
0.27,17.64
8.24,48.07
3.53,18.14
6.72,51.28
3.61,13.28
2.01,27.17
4.89,47.66
2.79,16.55
6.42,64.14
2.39,33.58
6.1,47.68
1.89,10.6
8.05,87.01
9.05,79.59
1.32,13.16
5.61,58.54
0.85,9.82
7.18,52.37
3.17,26.18
6.33,61.04
6.21,29.75
11.09,85.86
6.59,66.54
7.0,50.85
4.82,54.02
11.39,100.0
9.33,73.95
3.42,21.71
10.13,78.17
5.19,68.16
9.94,98.3
9.87,80.25
2.27,12.05
8.41,68.48
3.49,30.34
3.57,16.13
3.56,29.25
8.71,82.88
2.76,4.07
0.01,8.35
8.58,82.41
2.05,10.83
1.25,26.97
2.85,15.9
4.56,40.88
5.71,42.62
0.53,1.21
11.65,87.0
8.59,75.73
3.88,39.51
3.82,29.95
5.38,29.46
7.51,64.15
1.76,18.27
2.27,15.97
10.31,100.0
3.08,8.96
4.56,14.33
10.46,76.33
7.96,70.77
4.1,22.25
8.2,55.83
0.24,11.4
8.83,75.25
5.84,50.52
9.76,85.88
11.46,87.39
11.11,85.09
10.91,95.39
6.15,35.72
4.32,13.15
5.58,40.31
8.28,75.54
10.61,87.42
2.48,28.44
11.02,67.98
9.78,81.41
11.75,100.0
10.56,71.0
3.36,35.49
1.27,9.06
1.35,41.49
3.49,6.19
7.37,72.65
9.65,73.27
10.79,70.16
7.49,54.61
0.07,3.32
2.24,28.26
1.2,26.79
4.36,49.1
6.02,38.48
0.52,15.47
4.18,37.37
2.15,10.66
7.76,60.0
5.57,37.47
5.94,47.92
5.13,33.76
11.47,81.5
2.58,25.41
6.2,55.89
8.83,68.78
6.68,67.13
11.15,86.58
4.54,33.26
5.56,51.12
1.06,7.17
7.31,59.31
3.46,2.46
1.92,15.56
6.53,34.0
6.39,38.89
0.91,0.0
8.38,56.6
7.49,54.39
2.27,13.28
5.63,51.71
8.64,71.37
6.35,31.82
4.75,38.8
3.87,34.13
7.32,55.31
11.27,89.55
8.06,66.39
0.9,14.82
5.53,28.48
10.69,83.08
1.13,24.15
11.87,100.0
11.39,99.62
0.94,12.88
11.2,100.0
4.36,54.04
10.14,79.8
5.02,30.47
5.29,39.62
7.61,91.85
9.29,58.66
0.41,0.0
7.12,42.82
2.24,19.17
4.15,21.18
4.18,32.32
5.63,25.53
4.01,38.25
1.29,22.53
1.75,10.14
0.4,1.86
5.64,43.51
11.45,93.44
1.39,10.72
11.36,98.52
8.8,82.73
7.65,53.06
7.74,58.85
9.92,88.38
1.28,0.0
6.06,28.75
8.37,69.18
7.04,61.3
9.99,72.72
0.87,1.15
8.29,58.71
6.41,42.6
4.55,43.33
4.08,20.86
7.45,56.94
10.69,76.48
5.95,33.08
9.9,87.88
4.83,33.41
1.23,11.71
0.74,0.0
0.62,0.0
4.56,44.06
4.05,58.25
8.62,49.16
8.91,69.3
0.61,9.0
2.65,15.07
3.29,34.82
6.57,43.9
1.73,15.41
1.61,7.64
11.33,100.0
9.65,70.44
2.17,13.82
4.88,48.49
4.27,23.86
9.49,76.62
6.12,30.76
1.53,1.39
8.87,74.76
4.76,28.19
3.16,19.79
4.51,40.98
5.97,41.99
4.12,41.17
2.9,25.38
4.78,42.61
0.23,14.25
9.27,77.36
2.05,31.8
0.53,13.33
7.84,57.52
9.29,87.23
9.77,80.77
5.92,43.43
2.46,22.5
8.85,81.9
8.4,71.72
2.96,41.87
10.84,97.59
1.25,15.25
11.79,84.08
10.32,80.79
8.25,66.75
11.26,97.09
8.67,75.72
2.29,19.98
5.31,43.65
0.86,14.07
4.68,28.82
8.9,88.15
4.64,16.63
3.96,46.26
7.14,56.7
10.47,93.76
0.57,8.21
4.63,40.47
1.9,20.73
8.34,74.84
1.27,6.86
7.98,74.17
3.43,16.63
2.39,19.04
11.24,98.25
0.22,11.73
5.25,46.63
0.26,0.0
5.8,55.39
6.01,41.41
3.86,48.39
1.59,11.84
4.52,20.74
8.07,52.59
9.39,75.55
6.37,52.35
7.08,76.32
2.41,8.87
3.45,27.98
1.94,4.95
2.99,19.01
2.7,38.43
6.23,38.5
6.75,59.89
11.34,94.64
2.35,18.53
7.7,66.8
9.81,66.86
6.72,70.35
3.06,43.73
3.15,25.68
0.47,28.0
3.67,25.33
8.94,75.49
0.57,18.88
2.63,16.46
8.47,53.98
9.39,59.02
5.46,64.32
8.38,61.72
4.66,35.39
1.92,4.22
4.78,47.71
6.96,47.86
11.38,86.1
0.83,9.6
6.09,38.07
3.95,29.79
6.1,62.82
0.29,6.58
3.76,31.36
9.84,80.86
6.65,49.29
5.41,63.22
3.43,19.29
3.58,30.72
4.6,37.93
10.03,90.3
11.61,100.0
5.26,41.79
4.72,40.67
10.16,84.55
5.12,18.26
6.62,37.1
2.77,16.12
8.92,65.76
6.38,39.08
9.71,85.16
9.37,74.97
2.58,18.49
8.59,56.14
9.6,76.36
4.15,6.96
2.07,14.94
0.03,0.88
5.41,45.71
4.23,18.19
6.66,55.52
2.26,7.64
10.32,74.4
3.09,31.92
2.72,41.88
5.77,46.66
5.99,39.72
2.58,22.53
3.26,35.49
2.04,22.5
8.62,96.4
9.24,66.78
5.55,46.91
8.57,84.04
8.83,85.51
1.66,0.0
11.59,92.72
9.85,93.66
2.45,48.54
2.23,24.91
1.51,8.38
1.66,3.19
8.98,94.01
5.64,52.37
9.4,66.68
8.96,69.61
7.26,61.14
8.24,71.33
0.22,0.0
3.74,23.79
7.65,44.7
0.11,11.29
0.4,0.0
10.22,86.44
8.21,79.89
3.18,27.67
8.26,64.91
9.51,78.02
3.68,30.08
0.43,15.92
11.19,92.66
4.14,27.69
1.28,20.7
5.9,59.52
9.22,60.39
2.66,36.61
3.23,29.52
2.91,26.13
11.9,100.0
2.37,13.28
6.91,64.79
11.1,85.06
1.76,0.0
11.65,83.22
11.37,96.63
10.61,75.46
2.57,36.7
7.61,72.76
9.13,86.38
11.83,95.91
2.17,19.9
9.19,61.6
4.07,42.48
2.11,20.66
5.06,46.13
9.53,93.09
5.58,38.57
6.45,50.34
11.94,98.8
4.79,28.96
7.38,57.2
4.38,39.99
4.71,34.45
8.35,79.87
11.25,74.93
6.51,63.29
9.22,80.38
1.07,2.88
2.53,11.03
6.03,27.4
0.24,0.0
3.03,34.75
6.21,49.11
0.18,13.07
3.17,19.2
6.17,56.42
6.88,47.85
11.11,79.22
7.74,60.88
4.98,33.16
11.16,73.89
9.42,73.53
2.4,20.27
1.57,25.24
8.11,74.25
6.72,65.95
9.48,83.01
8.87,74.25
7.5,47.73
11.84,96.19
6.4,57.19
1.36,25.43
9.94,86.38
3.02,36.58
9.33,64.3
11.49,88.62
8.36,71.19
7.15,68.83
5.52,42.74
4.37,34.16
4.24,40.76
7.64,49.83
9.02,88.2
8.14,56.35
2.38,0.0
5.93,47.52
9.5,92.98
5.71,51.53
6.44,59.03
9.25,74.44
7.94,61.96
4.91,23.85
10.74,63.37
1.95,17.57
11.95,100.0
1.43,14.85
0.18,7.67
10.68,100.0
2.94,26.8
8.76,68.82
9.73,69.67
10.31,100.0
11.9,100.0
3.53,18.79
8.52,56.47
1.38,23.61
4.88,28.68
10.18,99.94
4.41,7.73
7.09,70.97
6.05,53.23
7.75,63.2
11.67,91.64
0.67,24.26
6.89,62.17
10.36,73.82
5.78,29.02
0.94,9.31
6.73,53.8
3.98,16.68
1.86,14.32
10.19,75.77
6.26,50.17
11.2,96.85
9.67,92.3
8.32,75.61
0.06,0.0
5.13,44.76
2.37,19.59
10.93,74.12
2.1,20.74
3.43,46.03
6.2,49.94
3.16,9.34
2.52,20.45
7.19,45.38
1.07,17.17
0.7,10.83
4.47,34.03
8.65,65.87
6.66,51.14
5.07,40.68
6.79,46.59
4.39,21.21
11.23,100.0
0.66,1.42
8.08,66.32
10.7,88.42
9.65,80.39
2.21,5.93
3.55,11.65
8.6,62.95
1.01,12.05
9.74,70.66
8.63,65.47
8.76,91.32
1.2,0.0
8.61,61.35
8.16,84.23
9.97,79.32
0.5,0.0
0.28,13.91
4.48,36.36
1.79,10.8
6.7,55.53
11.01,81.48
4.7,27.41
10.14,79.98
0.0,0.0
2.02,16.28
0.37,6.46
3.94,40.03
10.9,98.47
1.16,5.25
7.28,63.21
5.42,48.27
11.26,93.37
1.47,6.97
2.54,10.07
0.35,7.86
5.21,24.59
3.33,23.99
10.44,57.97
7.26,44.71
7.37,50.18
6.38,62.03
1.1,15.7
5.34,37.18
11.99,100.0
10.02,89.06
10.72,84.17
9.88,65.19
1.24,7.81
2.73,20.86
0.04,0.0
3.64,32.81
1.3,13.22
5.67,49.84
8.13,67.79
10.49,91.25
8.99,70.13
11.26,92.12
0.65,1.2
0.15,0.0
7.94,76.87
3.47,7.34
3.04,33.1
3.97,25.56
3.24,18.4
6.14,51.71
5.28,27.36
6.15,41.03
8.07,56.09
4.65,34.95
3.02,16.08
1.99,31.97
4.19,51.52
8.9,50.99
9.08,78.09
8.0,72.61
2.81,27.9
7.06,49.88
6.85,52.35
5.81,39.01
6.6,48.6
5.9,35.11
6.79,53.14
8.59,53.66
1.32,8.52
9.0,59.48
1.63,15.11
0.8,0.0
11.71,96.61
11.48,100.0
0.73,21.7
5.32,17.27
2.23,9.54
5.82,43.56
9.96,84.3
11.41,74.76
7.61,51.07
4.25,35.28
7.24,58.77
3.74,33.73
10.92,91.78
10.44,86.94
6.7,55.53
3.9,31.74
3.52,34.81
0.4,0.0
9.79,93.76
5.4,21.19
3.9,20.42
5.65,42.96
9.82,85.32
1.5,0.0
10.29,82.05
10.77,94.08
11.36,100.0
4.77,31.19
2.61,17.84
